community,soil_well_location,plate_unique,plate_id,plate_well,rfu
,,plate_10,RFP_2_plate_1,H9,232.963
,,plate_10,RFP_2_plate_1,H10,3.407
,,plate_10,RFP_2_plate_1,H11,3.519
,,plate_10,RFP_2_plate_1,H12,3.395
rfp-Rs5,D3,plate_11,RFP_3_plate_1,A1,25.61
,,plate_11,RFP_3_plate_1,A2,328.328
,,plate_11,RFP_3_plate_1,A3,163.71
,,plate_11,RFP_3_plate_1,A4,166.209
,,plate_11,RFP_3_plate_1,A5,116.234
,,plate_11,RFP_3_plate_1,A6,433.157
,,plate_11,RFP_3_plate_1,A7,387.052
,,plate_11,RFP_3_plate_1,A8,346.795
,,plate_11,RFP_3_plate_1,A9,2.844
,,plate_11,RFP_3_plate_1,A10,327.067
,,plate_11,RFP_3_plate_1,A11,3.222
,,plate_11,RFP_3_plate_1,A12,3.805
,,plate_11,RFP_3_plate_1,B1,27.664
,,plate_11,RFP_3_plate_1,B2,291.363
,,plate_11,RFP_3_plate_1,B3,154.508
,,plate_11,RFP_3_plate_1,B4,145.74
,,plate_11,RFP_3_plate_1,B5,127.937
,,plate_11,RFP_3_plate_1,B6,367.943
,,plate_11,RFP_3_plate_1,B7,357.64
,,plate_11,RFP_3_plate_1,B8,316.451
,,plate_11,RFP_3_plate_1,B9,3.786
,,plate_11,RFP_3_plate_1,B10,3.752
,,plate_11,RFP_3_plate_1,B11,3.068
,,plate_11,RFP_3_plate_1,B12,3.414
,,plate_11,RFP_3_plate_1,C1,24.971
,,plate_11,RFP_3_plate_1,C2,288.751
,,plate_11,RFP_3_plate_1,C3,158.978
,,plate_11,RFP_3_plate_1,C4,145.912
,,plate_11,RFP_3_plate_1,C5,127.909
,,plate_11,RFP_3_plate_1,C6,361.221
,,plate_11,RFP_3_plate_1,C7,355.78
,,plate_11,RFP_3_plate_1,C8,147.729
,,plate_11,RFP_3_plate_1,C9,277.428
,,plate_11,RFP_3_plate_1,C10,3.679
,,plate_11,RFP_3_plate_1,C11,4.025
,,plate_11,RFP_3_plate_1,C12,4.173
,,plate_11,RFP_3_plate_1,D1,26.196
,,plate_11,RFP_3_plate_1,D2,286.618
,,plate_11,RFP_3_plate_1,D3,219.238
,,plate_11,RFP_3_plate_1,D4,141.484
,,plate_11,RFP_3_plate_1,D5,126.635
,,plate_11,RFP_3_plate_1,D6,354.674
,,plate_11,RFP_3_plate_1,D7,357.269
,,plate_11,RFP_3_plate_1,D8,303.681
,,plate_11,RFP_3_plate_1,D9,3.562
,,plate_11,RFP_3_plate_1,D10,3.777
,,plate_11,RFP_3_plate_1,D11,3.531
,,plate_11,RFP_3_plate_1,D12,4.072
,,plate_11,RFP_3_plate_1,E1,28.362
,,plate_11,RFP_3_plate_1,E2,327.447
,,plate_11,RFP_3_plate_1,E3,148.488
,,plate_11,RFP_3_plate_1,E4,142.356
,,plate_11,RFP_3_plate_1,E5,124.336
,,plate_11,RFP_3_plate_1,E6,353.465
,,plate_11,RFP_3_plate_1,E7,352.103
,,plate_11,RFP_3_plate_1,E8,286.209
,,plate_11,RFP_3_plate_1,E9,3.268
,,plate_11,RFP_3_plate_1,E10,3.617
,,plate_11,RFP_3_plate_1,E11,287.409
,,plate_11,RFP_3_plate_1,E12,3.485
,,plate_11,RFP_3_plate_1,F1,28.187
,,plate_11,RFP_3_plate_1,F2,294.375
,,plate_11,RFP_3_plate_1,F3,145.155
,,plate_11,RFP_3_plate_1,F4,138.089
,,plate_11,RFP_3_plate_1,F5,115.183
,,plate_11,RFP_3_plate_1,F6,89.438
,,plate_11,RFP_3_plate_1,F7,358.406
,,plate_11,RFP_3_plate_1,F8,296.739
,,plate_11,RFP_3_plate_1,F9,285.764
,,plate_11,RFP_3_plate_1,F10,3.538
,,plate_11,RFP_3_plate_1,F11,3.292
,,plate_11,RFP_3_plate_1,F12,4.008
,,plate_11,RFP_3_plate_1,G1,23.714
,,plate_11,RFP_3_plate_1,G2,329.382
,,plate_11,RFP_3_plate_1,G3,119.457
,,plate_11,RFP_3_plate_1,G4,145.327
,,plate_11,RFP_3_plate_1,G5,124.439
,,plate_11,RFP_3_plate_1,G6,385.794
,,plate_11,RFP_3_plate_1,G7,412.925
,,plate_11,RFP_3_plate_1,G8,319.986
,,plate_11,RFP_3_plate_1,G9,225.245
,,plate_11,RFP_3_plate_1,G10,304.635
,,plate_11,RFP_3_plate_1,G11,3.037
,,plate_11,RFP_3_plate_1,G12,3.618
,,plate_11,RFP_3_plate_1,H1,20.209
,,plate_11,RFP_3_plate_1,H2,360.043
,,plate_11,RFP_3_plate_1,H3,137.57
,,plate_11,RFP_3_plate_1,H4,151.083
,,plate_11,RFP_3_plate_1,H5,114.492
,,plate_11,RFP_3_plate_1,H6,444.787
,,plate_11,RFP_3_plate_1,H7,344.805
,,plate_11,RFP_3_plate_1,H8,306.889
,,plate_11,RFP_3_plate_1,H9,312.981
,,plate_11,RFP_3_plate_1,H10,3.468
,,plate_11,RFP_3_plate_1,H11,2.974
,,plate_11,RFP_3_plate_1,H12,3.043
C4,A4,plate_12,RFP_1_plate_1_shaking,A1,33.843
,,plate_12,RFP_1_plate_1_shaking,A2,38.145
,,plate_12,RFP_1_plate_1_shaking,A3,7.796
,,plate_12,RFP_1_plate_1_shaking,A4,147.324
,,plate_12,RFP_1_plate_1_shaking,A5,149.329
,,plate_12,RFP_1_plate_1_shaking,A6,16.409
,,plate_12,RFP_1_plate_1_shaking,A7,429.29
,,plate_12,RFP_1_plate_1_shaking,A8,151.911
,,plate_12,RFP_1_plate_1_shaking,A9,3.366
,,plate_12,RFP_1_plate_1_shaking,A10,286.309
,,plate_12,RFP_1_plate_1_shaking,A11,3.943
,,plate_12,RFP_1_plate_1_shaking,A12,3.332
,,plate_12,RFP_1_plate_1_shaking,B1,34.183
,,plate_12,RFP_1_plate_1_shaking,B2,39.412
,,plate_12,RFP_1_plate_1_shaking,B3,10.049
,,plate_12,RFP_1_plate_1_shaking,B4,7.012
,,plate_12,RFP_1_plate_1_shaking,B5,83.795
,,plate_12,RFP_1_plate_1_shaking,B6,262.84
,,plate_12,RFP_1_plate_1_shaking,B7,422.062
,,plate_12,RFP_1_plate_1_shaking,B8,4.745
,,plate_12,RFP_1_plate_1_shaking,B9,347.485
,,plate_12,RFP_1_plate_1_shaking,B10,3.358
,,plate_12,RFP_1_plate_1_shaking,B11,4.201
,,plate_12,RFP_1_plate_1_shaking,B12,3.351
,,plate_12,RFP_1_plate_1_shaking,C1,37.775
,,plate_12,RFP_1_plate_1_shaking,C2,35.273
,,plate_12,RFP_1_plate_1_shaking,C3,8.911
,,plate_12,RFP_1_plate_1_shaking,C4,109.244
,,plate_12,RFP_1_plate_1_shaking,C5,171.839
,,plate_12,RFP_1_plate_1_shaking,C6,236.202
,,plate_12,RFP_1_plate_1_shaking,C7,309.143
,,plate_12,RFP_1_plate_1_shaking,C8,166.668
,,plate_12,RFP_1_plate_1_shaking,C9,262.386
,,plate_12,RFP_1_plate_1_shaking,C10,3.56
,,plate_12,RFP_1_plate_1_shaking,C11,4.461
,,plate_12,RFP_1_plate_1_shaking,C12,4.018
,,plate_12,RFP_1_plate_1_shaking,D1,36.224
,,plate_12,RFP_1_plate_1_shaking,D2,35.356
,,plate_12,RFP_1_plate_1_shaking,D3,7.401
,,plate_12,RFP_1_plate_1_shaking,D4,6.347
,,plate_12,RFP_1_plate_1_shaking,D5,101.195
,,plate_12,RFP_1_plate_1_shaking,D6,272.33
,,plate_12,RFP_1_plate_1_shaking,D7,319.315
,,plate_12,RFP_1_plate_1_shaking,D8,190.74
,,plate_12,RFP_1_plate_1_shaking,D9,4.841
,,plate_12,RFP_1_plate_1_shaking,D10,3.933
,,plate_12,RFP_1_plate_1_shaking,D11,3.71
,,plate_12,RFP_1_plate_1_shaking,D12,4.191
,,plate_12,RFP_1_plate_1_shaking,E1,27.898
,,plate_12,RFP_1_plate_1_shaking,E2,37.673
,,plate_12,RFP_1_plate_1_shaking,E3,7.909
,,plate_12,RFP_1_plate_1_shaking,E4,6.822
,,plate_12,RFP_1_plate_1_shaking,E5,105.921
,,plate_12,RFP_1_plate_1_shaking,E6,11.208
,,plate_12,RFP_1_plate_1_shaking,E7,411.723
,,plate_12,RFP_1_plate_1_shaking,E8,387.058
,,plate_12,RFP_1_plate_1_shaking,E9,3.943
,,plate_12,RFP_1_plate_1_shaking,E10,3.267
,,plate_12,RFP_1_plate_1_shaking,E11,5.642
,,plate_12,RFP_1_plate_1_shaking,E12,4.07
,,plate_12,RFP_1_plate_1_shaking,F1,29.95
,,plate_12,RFP_1_plate_1_shaking,F2,40.998
,,plate_12,RFP_1_plate_1_shaking,F3,6.841
,,plate_12,RFP_1_plate_1_shaking,F4,137.411
,,plate_12,RFP_1_plate_1_shaking,F5,100.496
,,plate_12,RFP_1_plate_1_shaking,F6,352.356
,,plate_12,RFP_1_plate_1_shaking,F7,431.102
,,plate_12,RFP_1_plate_1_shaking,F8,124.695
,,plate_12,RFP_1_plate_1_shaking,F9,3.694
,,plate_12,RFP_1_plate_1_shaking,F10,3.897
,,plate_12,RFP_1_plate_1_shaking,F11,3.982
,,plate_12,RFP_1_plate_1_shaking,F12,3.568
,,plate_12,RFP_1_plate_1_shaking,G1,62.471
,,plate_12,RFP_1_plate_1_shaking,G2,47.204
,,plate_12,RFP_1_plate_1_shaking,G3,7.923
,,plate_12,RFP_1_plate_1_shaking,G4,21.856
,,plate_12,RFP_1_plate_1_shaking,G5,88.371
,,plate_12,RFP_1_plate_1_shaking,G6,238.383
,,plate_12,RFP_1_plate_1_shaking,G7,355.269
,,plate_12,RFP_1_plate_1_shaking,G8,520.567
,,plate_12,RFP_1_plate_1_shaking,G9,3.919
,,plate_12,RFP_1_plate_1_shaking,G10,3.54
,,plate_12,RFP_1_plate_1_shaking,G11,3.393
,,plate_12,RFP_1_plate_1_shaking,G12,3.285
,,plate_12,RFP_1_plate_1_shaking,H1,44.053
,,plate_12,RFP_1_plate_1_shaking,H2,147.281
,,plate_12,RFP_1_plate_1_shaking,H3,7.836
,,plate_12,RFP_1_plate_1_shaking,H4,11.197
,,plate_12,RFP_1_plate_1_shaking,H5,182.83
,,plate_12,RFP_1_plate_1_shaking,H6,439.196
,,plate_12,RFP_1_plate_1_shaking,H7,437.433
,,plate_12,RFP_1_plate_1_shaking,H8,646.598
,,plate_12,RFP_1_plate_1_shaking,H9,2.847
,,plate_12,RFP_1_plate_1_shaking,H10,2.976
,,plate_12,RFP_1_plate_1_shaking,H11,2.944
,,plate_12,RFP_1_plate_1_shaking,H12,2.385
C4,A5,plate_13,RFP_2_plate_1,A1,26.409
,,plate_13,RFP_2_plate_1,A2,37.237
,,plate_13,RFP_2_plate_1,A3,6.981
,,plate_13,RFP_2_plate_1,A4,340.082
,,plate_13,RFP_2_plate_1,A5,234.072
,,plate_13,RFP_2_plate_1,A6,299.24
,,plate_13,RFP_2_plate_1,A7,355.466
,,plate_13,RFP_2_plate_1,A8,199.235
,,plate_13,RFP_2_plate_1,A9,173.62
,,plate_13,RFP_2_plate_1,A10,3.927
,,plate_13,RFP_2_plate_1,A11,3.33
,,plate_13,RFP_2_plate_1,A12,4.281
,,plate_13,RFP_2_plate_1,B1,32.91
,,plate_13,RFP_2_plate_1,B2,52.12
,,plate_13,RFP_2_plate_1,B3,8.811
,,plate_13,RFP_2_plate_1,B4,388.114
,,plate_13,RFP_2_plate_1,B5,129.507
,,plate_13,RFP_2_plate_1,B6,148.541
,,plate_13,RFP_2_plate_1,B7,229.164
,,plate_13,RFP_2_plate_1,B8,146.056
,,plate_13,RFP_2_plate_1,B9,5.211
,,plate_13,RFP_2_plate_1,B10,3.514
,,plate_13,RFP_2_plate_1,B11,3.424
,,plate_13,RFP_2_plate_1,B12,4.189
,,plate_13,RFP_2_plate_1,C1,38.654
,,plate_13,RFP_2_plate_1,C2,53.947
,,plate_13,RFP_2_plate_1,C3,7.631
,,plate_13,RFP_2_plate_1,C4,297.457
,,plate_13,RFP_2_plate_1,C5,106.18
,,plate_13,RFP_2_plate_1,C6,118.312
,,plate_13,RFP_2_plate_1,C7,194.222
,,plate_13,RFP_2_plate_1,C8,338.371
,,plate_13,RFP_2_plate_1,C9,228.524
,,plate_13,RFP_2_plate_1,C10,4.108
,,plate_13,RFP_2_plate_1,C11,3.782
,,plate_13,RFP_2_plate_1,C12,4.606
,,plate_13,RFP_2_plate_1,D1,37.647
,,plate_13,RFP_2_plate_1,D2,58.909
,,plate_13,RFP_2_plate_1,D3,10.238
,,plate_13,RFP_2_plate_1,D4,15.722
,,plate_13,RFP_2_plate_1,D5,160.143
,,plate_13,RFP_2_plate_1,D6,124.648
,,plate_13,RFP_2_plate_1,D7,178.237
,,plate_13,RFP_2_plate_1,D8,318.354
,,plate_13,RFP_2_plate_1,D9,3.995
,,plate_13,RFP_2_plate_1,D10,4.021
,,plate_13,RFP_2_plate_1,D11,4.07
,,plate_13,RFP_2_plate_1,D12,4.627
,,plate_13,RFP_2_plate_1,E1,33.532
,,plate_13,RFP_2_plate_1,E2,50.085
,,plate_13,RFP_2_plate_1,E3,8.171
,,plate_13,RFP_2_plate_1,E4,11.452
,,plate_13,RFP_2_plate_1,E5,165.581
,,plate_13,RFP_2_plate_1,E6,125.443
,,plate_13,RFP_2_plate_1,E7,171.207
,,plate_13,RFP_2_plate_1,E8,336.667
,,plate_13,RFP_2_plate_1,E9,66.72
,,plate_13,RFP_2_plate_1,E10,162.491
,,plate_13,RFP_2_plate_1,E11,4.56
,,plate_13,RFP_2_plate_1,E12,4.171
,,plate_13,RFP_2_plate_1,F1,37.187
,,plate_13,RFP_2_plate_1,F2,46.528
,,plate_13,RFP_2_plate_1,F3,12.997
,,plate_13,RFP_2_plate_1,F4,7.831
,,plate_13,RFP_2_plate_1,F5,257.684
,,plate_13,RFP_2_plate_1,F6,184.926
,,plate_13,RFP_2_plate_1,F7,254.018
,,plate_13,RFP_2_plate_1,F8,303.99
,,plate_13,RFP_2_plate_1,F9,4.849
,,plate_13,RFP_2_plate_1,F10,174.46
,,plate_13,RFP_2_plate_1,F11,4.037
,,plate_13,RFP_2_plate_1,F12,4.821
,,plate_13,RFP_2_plate_1,G1,29.438
,,plate_13,RFP_2_plate_1,G2,43.773
,,plate_13,RFP_2_plate_1,G3,67.092
,,plate_13,RFP_2_plate_1,G4,8.48
,,plate_13,RFP_2_plate_1,G5,245.625
,,plate_13,RFP_2_plate_1,G6,226.036
,,plate_13,RFP_2_plate_1,G7,328.906
,,plate_13,RFP_2_plate_1,G8,367.94
,,plate_13,RFP_2_plate_1,G9,3.875
,,plate_13,RFP_2_plate_1,G10,4.294
,,plate_13,RFP_2_plate_1,G11,4.011
,,plate_13,RFP_2_plate_1,G12,4.41
,,plate_13,RFP_2_plate_1,H1,26.358
,,plate_13,RFP_2_plate_1,H2,35.876
,,plate_13,RFP_2_plate_1,H3,39.264
,,plate_13,RFP_2_plate_1,H4,44.107
,,plate_13,RFP_2_plate_1,H5,285.807
,,plate_13,RFP_2_plate_1,H6,323.609
,,plate_13,RFP_2_plate_1,H7,306.36
,,plate_13,RFP_2_plate_1,H8,560.613
,,plate_13,RFP_2_plate_1,H9,2.862
,,plate_13,RFP_2_plate_1,H10,3.214
,,plate_13,RFP_2_plate_1,H11,3.521
,,plate_13,RFP_2_plate_1,H12,3.979
C4,A6,plate_14,RFP_3_plate_1,A1,32.001
,,plate_14,RFP_3_plate_1,A2,72.937
,,plate_14,RFP_3_plate_1,A3,8.393
,,plate_14,RFP_3_plate_1,A4,388.105
,,plate_14,RFP_3_plate_1,A5,190.317
,,plate_14,RFP_3_plate_1,A6,283.986
,,plate_14,RFP_3_plate_1,A7,187.204
,,plate_14,RFP_3_plate_1,A8,610.931
,,plate_14,RFP_3_plate_1,A9,28.778
,,plate_14,RFP_3_plate_1,A10,2.953
,,plate_14,RFP_3_plate_1,A11,3.435
,,plate_14,RFP_3_plate_1,A12,2.61
,,plate_14,RFP_3_plate_1,B1,25.791
,,plate_14,RFP_3_plate_1,B2,63.318
,,plate_14,RFP_3_plate_1,B3,8.314
,,plate_14,RFP_3_plate_1,B4,424.364
,,plate_14,RFP_3_plate_1,B5,119.913
,,plate_14,RFP_3_plate_1,B6,161.214
,,plate_14,RFP_3_plate_1,B7,193.179
,,plate_14,RFP_3_plate_1,B8,274.303
,,plate_14,RFP_3_plate_1,B9,221.21
,,plate_14,RFP_3_plate_1,B10,3.23
,,plate_14,RFP_3_plate_1,B11,102.683
,,plate_14,RFP_3_plate_1,B12,3.149
,,plate_14,RFP_3_plate_1,C1,33.441
,,plate_14,RFP_3_plate_1,C2,74.52
,,plate_14,RFP_3_plate_1,C3,9.082
,,plate_14,RFP_3_plate_1,C4,216.924
,,plate_14,RFP_3_plate_1,C5,87.671
,,plate_14,RFP_3_plate_1,C6,90.814
,,plate_14,RFP_3_plate_1,C7,203.557
,,plate_14,RFP_3_plate_1,C8,338.03
,,plate_14,RFP_3_plate_1,C9,3.617
,,plate_14,RFP_3_plate_1,C10,3.455
,,plate_14,RFP_3_plate_1,C11,3.067
,,plate_14,RFP_3_plate_1,C12,2.834
,,plate_14,RFP_3_plate_1,D1,39.447
,,plate_14,RFP_3_plate_1,D2,58.664
,,plate_14,RFP_3_plate_1,D3,11.329
,,plate_14,RFP_3_plate_1,D4,195.914
,,plate_14,RFP_3_plate_1,D5,60.493
,,plate_14,RFP_3_plate_1,D6,90.543
,,plate_14,RFP_3_plate_1,D7,177.087
,,plate_14,RFP_3_plate_1,D8,163.774
,,plate_14,RFP_3_plate_1,D9,540.679
,,plate_14,RFP_3_plate_1,D10,3.506
,,plate_14,RFP_3_plate_1,D11,3.227
,,plate_14,RFP_3_plate_1,D12,3.01
,,plate_14,RFP_3_plate_1,E1,39.514
,,plate_14,RFP_3_plate_1,E2,50.879
,,plate_14,RFP_3_plate_1,E3,7.698
,,plate_14,RFP_3_plate_1,E4,238.763
,,plate_14,RFP_3_plate_1,E5,92.025
,,plate_14,RFP_3_plate_1,E6,107.33
,,plate_14,RFP_3_plate_1,E7,220.564
,,plate_14,RFP_3_plate_1,E8,454.954
,,plate_14,RFP_3_plate_1,E9,234.967
,,plate_14,RFP_3_plate_1,E10,3.752
,,plate_14,RFP_3_plate_1,E11,3.389
,,plate_14,RFP_3_plate_1,E12,3.563
,,plate_14,RFP_3_plate_1,F1,38.042
,,plate_14,RFP_3_plate_1,F2,62.859
,,plate_14,RFP_3_plate_1,F3,8.532
,,plate_14,RFP_3_plate_1,F4,325.819
,,plate_14,RFP_3_plate_1,F5,114.361
,,plate_14,RFP_3_plate_1,F6,156.138
,,plate_14,RFP_3_plate_1,F7,233.893
,,plate_14,RFP_3_plate_1,F8,458.336
,,plate_14,RFP_3_plate_1,F9,177.315
,,plate_14,RFP_3_plate_1,F10,3.474
,,plate_14,RFP_3_plate_1,F11,3.56
,,plate_14,RFP_3_plate_1,F12,3.047
,,plate_14,RFP_3_plate_1,G1,28.502
,,plate_14,RFP_3_plate_1,G2,64.904
,,plate_14,RFP_3_plate_1,G3,9.171
,,plate_14,RFP_3_plate_1,G4,367.674
,,plate_14,RFP_3_plate_1,G5,136.225
,,plate_14,RFP_3_plate_1,G6,168.713
,,plate_14,RFP_3_plate_1,G7,243.791
,,plate_14,RFP_3_plate_1,G8,411.484
,,plate_14,RFP_3_plate_1,G9,3.509
,,plate_14,RFP_3_plate_1,G10,3.607
,,plate_14,RFP_3_plate_1,G11,3.17
,,plate_14,RFP_3_plate_1,G12,3.068
,,plate_14,RFP_3_plate_1,H1,37.522
,,plate_14,RFP_3_plate_1,H2,45.452
,,plate_14,RFP_3_plate_1,H3,8.389
,,plate_14,RFP_3_plate_1,H4,542.953
,,plate_14,RFP_3_plate_1,H5,344.625
,,plate_14,RFP_3_plate_1,H6,149.714
,,plate_14,RFP_3_plate_1,H7,360.78
,,plate_14,RFP_3_plate_1,H8,409.525
,,plate_14,RFP_3_plate_1,H9,4.8
,,plate_14,RFP_3_plate_1,H10,2.981
,,plate_14,RFP_3_plate_1,H11,2.965
,,plate_14,RFP_3_plate_1,H12,3.311
C5,B4,plate_15,RFP_1_plate_1_shaking,A1,21.41
,,plate_15,RFP_1_plate_1_shaking,A2,26.89
,,plate_15,RFP_1_plate_1_shaking,A3,9.779
,,plate_15,RFP_1_plate_1_shaking,A4,14.344
,,plate_15,RFP_1_plate_1_shaking,A5,174.859
,,plate_15,RFP_1_plate_1_shaking,A6,14.782
,,plate_15,RFP_1_plate_1_shaking,A7,137.742
,,plate_15,RFP_1_plate_1_shaking,A8,3.14
,,plate_15,RFP_1_plate_1_shaking,A9,72.142
,,plate_15,RFP_1_plate_1_shaking,A10,3.444
,,plate_15,RFP_1_plate_1_shaking,A11,3.626
,,plate_15,RFP_1_plate_1_shaking,A12,3.977
,,plate_15,RFP_1_plate_1_shaking,B1,27.349
,,plate_15,RFP_1_plate_1_shaking,B2,22.629
,,plate_15,RFP_1_plate_1_shaking,B3,7.869
,,plate_15,RFP_1_plate_1_shaking,B4,51.265
,,plate_15,RFP_1_plate_1_shaking,B5,67.29
,,plate_15,RFP_1_plate_1_shaking,B6,66.973
,,plate_15,RFP_1_plate_1_shaking,B7,53.051
,,plate_15,RFP_1_plate_1_shaking,B8,4.405
,,plate_15,RFP_1_plate_1_shaking,B9,3.36
,,plate_15,RFP_1_plate_1_shaking,B10,3.387
,,plate_15,RFP_1_plate_1_shaking,B11,3.461
,,plate_15,RFP_1_plate_1_shaking,B12,3.912
,,plate_15,RFP_1_plate_1_shaking,C1,27.41
,,plate_15,RFP_1_plate_1_shaking,C2,23.244
,,plate_15,RFP_1_plate_1_shaking,C3,9.313
,,plate_15,RFP_1_plate_1_shaking,C4,103.578
,,plate_15,RFP_1_plate_1_shaking,C5,129.981
,,plate_15,RFP_1_plate_1_shaking,C6,74.196
,,plate_15,RFP_1_plate_1_shaking,C7,100.91
,,plate_15,RFP_1_plate_1_shaking,C8,75.75
,,plate_15,RFP_1_plate_1_shaking,C9,3.745
,,plate_15,RFP_1_plate_1_shaking,C10,3.581
,,plate_15,RFP_1_plate_1_shaking,C11,3.093
,,plate_15,RFP_1_plate_1_shaking,C12,4.027
,,plate_15,RFP_1_plate_1_shaking,D1,27.791
,,plate_15,RFP_1_plate_1_shaking,D2,28.967
,,plate_15,RFP_1_plate_1_shaking,D3,7.646
,,plate_15,RFP_1_plate_1_shaking,D4,63.279
,,plate_15,RFP_1_plate_1_shaking,D5,19.626
,,plate_15,RFP_1_plate_1_shaking,D6,48.047
,,plate_15,RFP_1_plate_1_shaking,D7,96.847
,,plate_15,RFP_1_plate_1_shaking,D8,141.649
,,plate_15,RFP_1_plate_1_shaking,D9,3.765
,,plate_15,RFP_1_plate_1_shaking,D10,3.399
,,plate_15,RFP_1_plate_1_shaking,D11,3.364
,,plate_15,RFP_1_plate_1_shaking,D12,3.928
,,plate_15,RFP_1_plate_1_shaking,E1,27.843
,,plate_15,RFP_1_plate_1_shaking,E2,17.133
,,plate_15,RFP_1_plate_1_shaking,E3,9.338
,,plate_15,RFP_1_plate_1_shaking,E4,115.453
,,plate_15,RFP_1_plate_1_shaking,E5,121.01
,,plate_15,RFP_1_plate_1_shaking,E6,76.641
,,plate_15,RFP_1_plate_1_shaking,E7,85.361
,,plate_15,RFP_1_plate_1_shaking,E8,132.945
,,plate_15,RFP_1_plate_1_shaking,E9,2.95
,,plate_15,RFP_1_plate_1_shaking,E10,3.289
,,plate_15,RFP_1_plate_1_shaking,E11,3.57
,,plate_15,RFP_1_plate_1_shaking,E12,3.636
,,plate_15,RFP_1_plate_1_shaking,F1,18.196
,,plate_15,RFP_1_plate_1_shaking,F2,19.983
,,plate_15,RFP_1_plate_1_shaking,F3,8.798
,,plate_15,RFP_1_plate_1_shaking,F4,131.532
,,plate_15,RFP_1_plate_1_shaking,F5,127.514
,,plate_15,RFP_1_plate_1_shaking,F6,81.447
,,plate_15,RFP_1_plate_1_shaking,F7,48.609
,,plate_15,RFP_1_plate_1_shaking,F8,146.346
,,plate_15,RFP_1_plate_1_shaking,F9,3.57
,,plate_15,RFP_1_plate_1_shaking,F10,3.362
,,plate_15,RFP_1_plate_1_shaking,F11,3.512
,,plate_15,RFP_1_plate_1_shaking,F12,3.607
,,plate_15,RFP_1_plate_1_shaking,G1,23.172
,,plate_15,RFP_1_plate_1_shaking,G2,28.736
,,plate_15,RFP_1_plate_1_shaking,G3,8.938
,,plate_15,RFP_1_plate_1_shaking,G4,113.163
,,plate_15,RFP_1_plate_1_shaking,G5,123.499
,,plate_15,RFP_1_plate_1_shaking,G6,103.028
,,plate_15,RFP_1_plate_1_shaking,G7,125.862
,,plate_15,RFP_1_plate_1_shaking,G8,143.817
,,plate_15,RFP_1_plate_1_shaking,G9,8.659
,,plate_15,RFP_1_plate_1_shaking,G10,3.612
,,plate_15,RFP_1_plate_1_shaking,G11,3.116
,,plate_15,RFP_1_plate_1_shaking,G12,3.611
,,plate_15,RFP_1_plate_1_shaking,H1,19.13
,,plate_15,RFP_1_plate_1_shaking,H2,37.498
,,plate_15,RFP_1_plate_1_shaking,H3,9.054
,,plate_15,RFP_1_plate_1_shaking,H4,97.756
,,plate_15,RFP_1_plate_1_shaking,H5,89.235
,,plate_15,RFP_1_plate_1_shaking,H6,127.344
,,plate_15,RFP_1_plate_1_shaking,H7,251.627
,,plate_15,RFP_1_plate_1_shaking,H8,405.728
,,plate_15,RFP_1_plate_1_shaking,H9,3.077
,,plate_15,RFP_1_plate_1_shaking,H10,3.089
,,plate_15,RFP_1_plate_1_shaking,H11,3.327
,,plate_15,RFP_1_plate_1_shaking,H12,3.307
C5,B5,plate_16,RFP_2_plate_1,A1,25.096
,,plate_16,RFP_2_plate_1,A2,78.956
,,plate_16,RFP_2_plate_1,A3,15.626
,,plate_16,RFP_2_plate_1,A4,7.725
,,plate_16,RFP_2_plate_1,A5,225.411
,,plate_16,RFP_2_plate_1,A6,325.228
,,plate_16,RFP_2_plate_1,A7,465.002
,,plate_16,RFP_2_plate_1,A8,479.029
,,plate_16,RFP_2_plate_1,A9,3.331
,,plate_16,RFP_2_plate_1,A10,3.467
,,plate_16,RFP_2_plate_1,A11,3.813
,,plate_16,RFP_2_plate_1,A12,3.615
,,plate_16,RFP_2_plate_1,B1,27.168
,,plate_16,RFP_2_plate_1,B2,46.738
,,plate_16,RFP_2_plate_1,B3,7.79
,,plate_16,RFP_2_plate_1,B4,203.117
,,plate_16,RFP_2_plate_1,B5,112.523
,,plate_16,RFP_2_plate_1,B6,130.438
,,plate_16,RFP_2_plate_1,B7,197.446
,,plate_16,RFP_2_plate_1,B8,4.211
,,plate_16,RFP_2_plate_1,B9,3.07
,,plate_16,RFP_2_plate_1,B10,3.366
,,plate_16,RFP_2_plate_1,B11,3.924
,,plate_16,RFP_2_plate_1,B12,3.702
,,plate_16,RFP_2_plate_1,C1,27.146
,,plate_16,RFP_2_plate_1,C2,18.343
,,plate_16,RFP_2_plate_1,C3,10.824
,,plate_16,RFP_2_plate_1,C4,8.974
,,plate_16,RFP_2_plate_1,C5,188.578
,,plate_16,RFP_2_plate_1,C6,144.532
,,plate_16,RFP_2_plate_1,C7,221.134
,,plate_16,RFP_2_plate_1,C8,287.281
,,plate_16,RFP_2_plate_1,C9,63.787
,,plate_16,RFP_2_plate_1,C10,3.281
,,plate_16,RFP_2_plate_1,C11,3.291
,,plate_16,RFP_2_plate_1,C12,3.237
,,plate_16,RFP_2_plate_1,D1,25.199
,,plate_16,RFP_2_plate_1,D2,17.168
,,plate_16,RFP_2_plate_1,D3,8.39
,,plate_16,RFP_2_plate_1,D4,231.958
,,plate_16,RFP_2_plate_1,D5,141.424
,,plate_16,RFP_2_plate_1,D6,142.438
